angleToTrackAxis,trackPosition,11Sensor,rxSensor,ctrSensor,sxSensor,7Sensor,xSpeed,ySpeed,class
0.009490,-0.002327,0.090823,0.110505,0.136235,0.168584,0.214104,0.317292,0.001138,2
0.012196,-0.002637,0.086512,0.105491,0.130540,0.164602,0.223922,0.312979,0.005235,2
-0.045900,-0.002250,0.139288,0.188559,0.295241,0.692060,1.000000,0.304811,0.002557,2
-0.056774,-0.000898,0.197081,0.325494,0.955060,0.758470,0.248336,0.300159,-0.000064,1
-0.031721,0.000135,0.191340,0.316035,0.927600,0.787700,0.257996,0.298450,0.000011,1
-0.006406,0.000579,0.185612,0.306573,0.899815,0.817170,0.267644,0.296846,0.000004,1
0.003085,0.003337,0.138386,0.162575,0.198843,0.258473,0.373241,-0.000003,0.000014,0
0.003085,0.003337,0.138386,0.162575,0.198843,0.258473,0.373241,-0.000003,0.000014,0
0.003085,0.003337,0.138386,0.162575,0.198843,0.258473,0.373241,-0.000003,0.000014,1
0.003085,0.003337,0.138386,0.162575,0.198843,0.258473,0.373241,-0.000003,0.000014,1
0.002670,0.003340,0.138709,0.163042,0.199571,0.259742,0.375952,0.002571,0.000039,1
0.003541,0.003338,0.138073,0.162279,0.198611,0.258439,0.373918,0.018637,0.000017,1
0.006319,0.003327,0.136030,0.159879,0.195674,0.254615,0.368385,0.044604,0.000024,1
0.011109,0.003290,0.132498,0.155734,0.190613,0.248054,0.358958,0.071846,0.000021,1
0.018227,0.003197,0.127240,0.149566,0.183084,0.238301,0.344967,0.103760,0.000024,1
0.029106,0.002962,0.119159,0.140100,0.171555,0.223414,0.323740,0.151680,0.000016,1
0.041982,0.002483,0.109287,0.128840,0.158383,0.207553,0.304359,0.187370,0.001144,5
0.050403,0.001825,0.101978,0.121474,0.151613,0.203705,0.313967,0.201330,0.002275,2
0.052984,0.001101,0.098838,0.120221,0.154915,0.220113,0.385127,0.198260,0.003910,2
0.023208,0.000677,0.130165,0.177518,0.282401,0.703270,1.000000,0.193927,0.012329,0
0.031796,0.000363,0.132939,0.186765,0.317900,1.000000,0.697635,0.191679,0.000005,1
0.038515,-0.000173,0.126524,0.178224,0.305293,1.000000,0.712970,0.192080,0.000981,5
0.032795,-0.000671,0.127668,0.184948,0.340148,1.000000,0.560115,0.200345,0.001185,5
0.026783,-0.001102,0.130450,0.195633,0.397053,1.000000,0.461189,0.208875,0.001211,5
0.025222,-0.001494,0.127056,0.192464,0.402983,1.000000,0.452985,0.208402,0.000003,2
0.019419,-0.001822,0.131411,0.207589,0.503005,1.000000,0.391345,0.205055,0.001126,2
0.012637,-0.002039,0.140415,0.235749,0.752125,0.949525,0.335863,0.204756,0.000486,1
0.012535,-0.002238,0.137118,0.230452,0.739340,0.958725,0.340593,0.215310,-0.000014,1
0.012522,-0.002446,0.133474,0.224358,0.720315,0.974155,0.346268,0.225915,0.000012,1
0.013313,-0.002670,0.128041,0.213520,0.657400,1.000000,0.359078,0.248405,0.000227,1
0.012281,-0.002929,0.125375,0.211267,0.687485,0.996230,0.357718,0.283885,-0.000115,1
0.012370,-0.003201,0.120394,0.202689,0.656270,1.000000,0.365995,0.322134,0.000409,1
0.009055,-0.003490,0.121103,0.211449,0.858290,0.860545,0.347518,0.328967,0.000726,2
-0.001433,-0.003565,0.142601,0.291883,1.000000,0.555110,0.285659,0.321322,0.000218,0
-0.001828,-0.003523,0.144575,0.298242,1.000000,0.546040,0.282838,0.314548,0.000003,1
-0.001851,-0.003480,0.145607,0.300513,1.000000,0.543855,0.281816,0.310336,0.000001,1
-0.001869,-0.003435,0.146658,0.302792,1.000000,0.541715,0.280790,0.306196,0.000003,1
-0.002240,-0.003388,0.148724,0.309373,1.000000,0.533175,0.278034,0.316749,-0.000141,1
-0.002475,-0.003328,0.150730,0.315071,1.000000,0.526680,0.275681,0.353780,-0.000069,1
-0.002998,-0.003255,0.153893,0.325253,1.000000,0.514895,0.271739,0.372910,-0.000281,1
-0.002022,-0.003180,0.152784,0.316416,1.000000,0.528715,0.274738,0.398370,0.000255,1
-0.000084,-0.003135,0.148483,0.296284,1.000000,0.563440,0.283224,0.426408,0.000562,1
0.001666,-0.003150,0.143673,0.278112,1.000000,0.601795,0.292663,0.455286,0.000507,1
0.003014,-0.003227,0.138810,0.262954,1.000000,0.638230,0.301875,0.485052,0.000390,1
0.002877,-0.003340,0.136808,0.259717,1.000000,0.640150,0.303670,0.514219,0.000021,1
0.002949,-0.003450,0.134397,0.254852,1.000000,0.647280,0.306577,0.509281,0.000010,0
0.002930,-0.003559,0.132206,0.250772,1.000000,0.652010,0.308947,0.503167,0.000000,0
0.002974,-0.003673,0.129757,0.245960,1.000000,0.658680,0.311816,0.496695,0.000036,0
0.003077,-0.003783,0.127293,0.240904,1.000000,0.666710,0.314921,0.490705,0.000028,0
0.003063,-0.003898,0.124951,0.236521,1.000000,0.671950,0.317486,0.484352,0.000079,0
0.003090,-0.004011,0.122584,0.231946,0.958525,0.678130,0.320224,0.477952,0.000160,0
0.003079,-0.004114,0.120507,0.228055,0.917175,0.682785,0.322501,0.472146,0.000235,0
0.003089,-0.004220,0.118321,0.223882,0.873395,0.688195,0.324982,0.465909,0.000354,0
0.003081,-0.004315,0.116380,0.220237,0.833125,0.692585,0.327115,0.460096,0.000440,0
0.003197,-0.004415,0.114116,0.215567,0.789410,0.986915,0.330118,0.453996,0.000546,0
0.003168,-0.004512,0.112183,0.212010,0.747860,0.937615,0.332162,0.447975,0.000656,0
0.003175,-0.004604,0.110286,0.208401,0.706540,0.888765,0.334318,0.442055,0.000807,0
0.003166,-0.004686,0.108626,0.205294,0.668500,0.843670,0.336138,0.436600,0.000926,0
0.003183,-0.004770,0.106896,0.201972,0.628265,0.796065,0.338147,0.430895,0.001042,1
0.003189,-0.004850,0.105251,0.198845,0.588625,0.749085,0.340018,0.426607,0.001101,0
0.003161,-0.004921,0.103831,0.196248,0.552160,0.705710,0.341482,0.421377,0.001153,0
0.003086,-0.004992,0.102513,0.193982,0.514800,0.661045,0.342615,0.416050,0.001224,0
0.003072,-0.005057,0.101214,0.191563,0.478225,0.617315,0.344004,0.410952,0.001308,0
0.002962,-0.005117,0.100165,0.189899,0.442687,0.574285,0.348336,0.405975,0.001426,0
0.002950,-0.005172,0.099050,0.187823,0.407030,0.531125,0.654375,0.401129,0.001493,0
0.003005,-0.005224,0.097909,0.185501,0.371518,0.487955,0.602705,0.396409,0.001611,0
-0.004492,-0.005199,0.112720,0.238287,0.368775,0.472698,0.589250,0.391971,0.001674,2
-0.014427,-0.004858,0.149638,0.269916,0.371585,0.465623,0.586495,0.387892,0.001195,0
-0.014470,-0.004400,0.161091,0.249224,0.337488,0.424234,0.537635,0.384042,0.001662,0
-0.014573,-0.003942,0.159256,0.227526,0.303916,0.383439,0.488123,0.380448,0.001824,0
-0.014622,-0.003487,0.150180,0.204796,0.270461,0.342781,0.437051,0.377344,0.001622,1
-0.014575,-0.003035,0.137196,0.181178,0.236957,0.301847,0.385210,0.375609,0.001552,1
-0.014901,-0.002585,0.122232,0.157593,0.204331,0.261628,0.334897,0.374337,0.002176,5
-0.017566,-0.002051,0.126123,0.160972,0.206717,0.263656,0.354985,0.372957,0.002622,2
-0.019679,-0.001466,0.134484,0.170287,0.216627,0.287659,0.391594,0.369778,0.002690,0
-0.002471,-0.001088,0.120802,0.150786,0.190918,0.256593,0.355318,0.366666,0.001372,1
0.018174,-0.001271,0.102168,0.125851,0.158554,0.213141,0.304811,0.363816,0.001403,5
0.028666,-0.001870,0.089722,0.110169,0.140744,0.196751,0.286134,0.366226,0.002236,5
0.037546,-0.002741,0.076853,0.094888,0.125094,0.185247,0.270393,0.367571,0.003122,2
0.014199,-0.003510,0.087790,0.122601,0.190040,0.269953,0.352898,0.361794,0.002964,2
-0.009797,-0.003370,0.146562,0.208948,0.281567,0.359016,0.437767,0.356627,0.000117,0
-0.003632,-0.003215,0.137610,0.187896,0.250307,0.320705,0.395118,0.354682,0.001559,1
-0.003643,-0.003083,0.125350,0.165991,0.218949,0.282028,0.351644,0.352984,0.001414,1
-0.003734,-0.002952,0.111034,0.143650,0.187832,0.243333,0.307619,0.353507,0.001377,1
-0.004700,-0.002788,0.105706,0.135388,0.176057,0.228189,0.289878,0.354776,0.002839,2
-0.006812,-0.002569,0.109939,0.140538,0.182073,0.234810,0.296759,0.351949,0.002820,2
-0.017245,-0.002238,0.123804,0.158465,0.204165,0.260292,0.324375,0.348871,0.005161,2
-0.038682,-0.001274,0.159863,0.202778,0.255746,0.316888,0.383478,0.345627,0.000588,0
-0.019253,-0.000495,0.143658,0.179505,0.225187,0.280048,0.342037,0.344321,0.001240,1
0.000271,-0.000220,0.126424,0.155979,0.194711,0.243092,0.300017,0.342860,0.001146,1
0.019714,-0.000450,0.108364,0.132249,0.164342,0.206036,0.257349,0.342147,0.001127,1
0.029641,-0.001098,0.095906,0.116802,0.145396,0.183543,0.231920,0.343855,0.002816,2
0.027637,-0.001774,0.091233,0.112022,0.140839,0.179698,0.229261,0.340470,0.002691,2
0.014082,-0.002317,0.095342,0.119284,0.152569,0.196868,0.251860,0.336562,0.005090,2
-0.017797,-0.002035,0.126546,0.161488,0.207317,0.263391,0.327282,0.330876,-0.000066,0
-0.002945,-0.001780,0.114462,0.144209,0.184152,0.234757,0.294486,0.327277,0.001771,2
0.005216,-0.001768,0.107511,0.134606,0.171420,0.218960,0.276250,0.323608,0.001652,2
0.011660,-0.001946,0.100696,0.125679,0.160023,0.205156,0.260567,0.319815,0.003177,2
-0.031095,-0.001741,0.145088,0.185174,0.235883,0.295665,0.361794,0.313665,0.004976,2
-0.078906,-0.000361,0.233979,0.289899,0.353691,0.459685,0.136273,0.307307,-0.001150,0
-0.061864,0.001256,0.218835,0.268332,0.326499,0.422745,0.156526,0.305457,0.000374,1
-0.043205,0.002552,0.201758,0.245000,0.297320,0.383374,0.862970,0.303926,0.000345,1
-0.025587,0.003341,0.185213,0.223119,0.270163,0.347115,0.849740,0.303728,0.000286,1
-0.007587,0.003732,0.167926,0.200824,0.242683,0.310854,0.835265,0.314941,0.000236,1
0.011063,0.003693,0.149527,0.177607,0.214335,0.274182,0.816490,0.337175,0.000129,1
0.031409,0.003140,0.128833,0.151997,0.183166,0.233631,0.798925,0.361350,0.000106,5
0.035513,0.002117,0.118169,0.140540,0.174755,0.245590,0.665285,0.364564,0.001207,2
0.033754,0.001201,0.113223,0.139385,0.188320,0.674670,0.519585,0.359668,0.001157,2
0.034742,0.000374,0.110917,0.145285,0.274767,0.544210,0.407358,0.354682,-0.000270,0
0.048462,-0.000752,0.099797,0.136912,0.627075,0.490609,0.369084,0.350250,0.000814,2
0.048610,-0.002064,0.097577,0.152258,0.541695,0.419135,0.316336,0.345923,0.000806,2
0.036356,-0.003146,0.107368,0.579850,0.456339,0.350489,0.267056,0.341636,-0.000356,0
0.026981,-0.003986,0.111607,0.535385,0.419602,0.323243,0.249149,0.337087,0.000890,2
0.006523,-0.004397,0.571960,0.452619,0.351085,0.271149,0.212252,0.332519,0.000702,2
-0.006925,-0.004358,0.511965,0.400510,0.309184,0.239788,0.189772,0.328187,-0.000028,0
-0.016260,-0.004082,0.469801,0.364336,0.280344,0.218074,0.173809,0.323976,-0.000018,0
-0.025966,-0.003550,0.425122,0.326378,0.250239,0.195234,0.156663,0.320338,-0.000013,1
-0.035515,-0.002785,0.380167,0.288626,0.220468,0.172492,0.139274,0.317751,-0.000013,1
-0.040720,-0.001816,0.349790,0.262302,0.198924,0.155288,0.125471,0.316342,-0.002038,4
-0.029604,-0.000994,0.381852,0.283905,0.211464,0.161601,0.128051,0.311936,-0.001804,4
-0.029420,-0.000380,0.375093,0.276420,0.204063,0.154857,0.122125,0.308013,-0.000880,4
-0.028575,0.000248,0.370615,0.270532,0.197661,0.148712,0.116561,0.304137,-0.000934,4
-0.027621,0.000888,0.366272,0.264572,0.191072,0.142366,0.110829,0.300100,-0.001042,4
-0.030151,0.001473,0.348038,0.248207,0.177611,0.131777,0.102483,0.296289,-0.000803,4
-0.029406,0.002134,0.341906,0.240535,0.169661,0.124482,0.096103,0.292423,-0.000943,4
-0.028514,0.002726,0.337131,0.234023,0.162662,0.117989,0.090410,0.288798,-0.001043,4
-0.005475,0.003100,0.438049,0.311729,0.213517,0.147784,0.107527,0.284270,-0.007200,4
0.050060,0.002410,0.201065,0.587705,0.446527,0.322037,0.224560,0.278386,0.000320,0
0.042178,0.001417,0.214005,0.556485,0.421596,0.305882,0.217635,0.274916,-0.000086,0
0.034161,0.000600,0.665555,0.524635,0.396188,0.288989,0.209146,0.272605,-0.000087,1
0.026134,-0.000045,0.629485,0.492795,0.370902,0.271909,0.199707,0.270786,-0.000086,1
0.018121,-0.000519,0.593260,0.461011,0.345790,0.254707,0.189508,0.271300,-0.000095,1
0.009857,-0.000826,0.555520,0.428107,0.319905,0.236715,0.178204,0.283718,-0.000159,1
0.000363,-0.000949,0.511550,0.390053,0.290120,0.215710,0.164338,0.305792,-0.000207,1
-0.009061,-0.000853,0.467334,0.352226,0.260769,0.194808,0.150012,0.327233,-0.000276,1
-0.018739,-0.000511,0.420966,0.313010,0.230558,0.173031,0.134565,0.350026,-0.000154,6
-0.012376,-0.000054,0.443581,0.329694,0.240998,0.178572,0.137032,0.354459,-0.001348,4
-0.000606,0.000090,0.496261,0.373389,0.273289,0.200164,0.150848,0.349464,-0.001252,4
0.003303,-0.000026,0.516110,0.390917,0.287345,0.210427,0.158006,0.344609,-0.000034,0
-0.000770,-0.000038,0.496836,0.374335,0.274520,0.201494,0.152122,0.339738,-0.000853,4
0.000218,-0.000050,0.501635,0.378494,0.277773,0.203805,0.153687,0.335190,-0.000907,4
0.006580,-0.000117,0.532820,0.405814,0.299434,0.219336,0.164230,0.330587,-0.003322,4
0.023480,-0.000692,0.621510,0.487281,0.368454,0.272491,0.202414,0.325407,-0.000118,0
0.013911,-0.001170,0.578360,0.449502,0.338544,0.251668,0.189539,0.321085,-0.000237,0
0.004973,-0.001396,0.537605,0.414088,0.310660,0.231982,0.176701,0.318158,-0.000277,1
-0.003916,-0.001416,0.496533,0.378711,0.282970,0.212208,0.163280,0.315789,-0.000297,1
-0.012752,-0.001229,0.455023,0.343293,0.255413,0.192313,0.149322,0.314550,-0.000303,1
-0.021521,-0.000835,0.412944,0.307767,0.227943,0.172272,0.134861,0.324660,-0.000276,1
-0.028471,-0.000165,0.376241,0.276483,0.203331,0.153726,0.120871,0.347440,-0.001108,6
-0.020794,0.000513,0.399849,0.292232,0.211777,0.157134,0.121431,0.349486,-0.001591,4
-0.007178,0.000855,0.456934,0.337268,0.242894,0.176539,0.133067,0.344340,-0.003040,0
-0.007608,0.000986,0.453639,0.333809,0.239777,0.173949,0.130992,0.339663,-0.001197,4
-0.006664,0.001147,0.460193,0.335294,0.240174,0.173582,0.130257,0.334841,-0.001163,4
-0.004999,0.001270,0.478010,0.340208,0.243273,0.175155,0.130875,0.330373,-0.001875,4
0.045158,0.000832,0.179555,0.657035,0.463414,0.325212,0.234125,0.322929,-0.003564,0
0.048881,-0.000368,0.140917,0.578360,0.683115,0.357244,0.261202,0.319211,-0.000358,0
0.039550,-0.001470,0.140766,0.555450,0.653380,0.338087,0.249848,0.315144,-0.000358,2
0.021999,-0.002173,0.425717,0.567955,0.649870,0.287618,0.217388,0.311342,0.000554,0
0.012010,-0.002585,0.432322,0.546370,0.395029,0.265428,0.202495,0.307387,-0.000402,0
0.008295,-0.002808,0.398272,0.508875,0.584345,0.261451,0.198268,0.303650,-0.001357,4
0.007355,-0.003037,0.345447,0.460157,0.536325,0.269789,0.199506,0.299733,-0.000334,0
-0.000963,-0.003115,0.341963,0.438717,0.510030,0.253499,0.187408,0.296114,-0.000391,1
-0.005894,-0.003038,0.320394,0.408193,0.476394,0.248344,0.181282,0.297293,-0.001490,1
-0.013702,-0.002838,0.308175,0.384919,0.448558,0.235026,0.170681,0.304054,-0.000394,1
-0.022986,-0.002408,0.295071,0.361492,0.420012,0.221211,0.157752,0.307786,-0.000412,0
-0.031521,-0.001808,0.280817,0.339231,0.393175,0.222659,0.145822,0.303748,-0.000408,1
-0.037516,-0.000986,0.258692,0.309991,0.359519,0.406693,0.137414,0.303960,-0.001435,6
-0.025899,-0.000224,0.215045,0.259336,0.304527,0.349406,0.393062,0.302680,-0.002286,4
-0.018550,0.000195,0.188303,0.225994,0.266312,0.307934,0.349725,0.298873,-0.000288,0
-0.018508,0.000593,0.172088,0.204435,0.240231,0.278375,0.317751,0.295224,-0.000180,0
-0.018516,0.000988,0.155468,0.183068,0.214546,0.249154,0.285927,0.291667,-0.000079,0
-0.022011,0.001431,0.140206,0.163774,0.191332,0.222499,0.256565,0.288002,0.001007,2
-0.007446,0.001832,0.128866,0.149609,0.174273,0.202751,0.234568,0.284285,0.001017,2
0.008689,0.001831,0.118529,0.137085,0.159460,0.185758,0.215713,0.280781,0.002849,2
-0.018420,0.001972,0.137549,0.159813,0.185966,0.215754,0.248584,0.275222,0.007989,2
-0.027588,0.002752,0.149618,0.173009,0.200063,0.230424,0.263456,0.270528,-0.000065,1
-0.001638,0.003040,0.132962,0.152897,0.176467,0.203623,0.233996,0.268731,-0.000059,1
0.025879,0.002785,0.114959,0.131483,0.151458,0.175121,0.202425,0.266858,-0.000073,1
0.049828,0.002032,0.098486,0.112180,0.129053,0.149554,0.173925,0.270468,0.001333,2
0.059313,0.000937,0.087568,0.099946,0.115424,0.134573,0.157792,0.264810,0.001673,2
0.066777,-0.000225,0.077265,0.088447,0.102652,0.120559,0.142733,0.259682,0.002383,2
0.039448,-0.001154,0.081678,0.095452,0.113063,0.135182,0.162114,0.252743,0.009066,2
-0.020981,-0.001030,0.117587,0.140535,0.168251,0.200387,0.237584,0.243856,-0.000021,0
0.000803,-0.000850,0.104188,0.123551,0.147502,0.176133,0.209781,0.238997,0.000796,2
0.015142,-0.000968,0.094946,0.112094,0.133629,0.159903,0.191879,0.234608,0.000996,2
0.025894,-0.001297,0.086907,0.102403,0.122122,0.146607,0.178144,0.238600,0.002196,5
0.034334,-0.001820,0.079044,0.093163,0.111382,0.134435,0.167612,0.248039,0.001982,5
0.037384,-0.002502,0.072559,0.085915,0.103400,0.127407,0.167327,0.257194,0.005001,5
-0.006565,-0.002694,0.094191,0.118724,0.162207,0.259060,0.421654,0.261738,0.009975,2
-0.055236,-0.001721,0.203722,0.356696,0.452951,0.524095,0.228449,0.252600,-0.000551,0
-0.031155,-0.000887,0.203489,0.341350,0.429712,0.498058,0.228660,0.247937,-0.000337,1
-0.008525,-0.000537,0.203221,0.326459,0.408150,0.473860,0.228920,0.245422,-0.000338,1
0.000480,-0.000522,0.202943,0.310227,0.385374,0.448241,0.229189,0.243365,-0.000298,1
0.001144,-0.000542,0.200161,0.291384,0.360625,0.420723,0.237575,0.256273,-0.000233,1
0.003145,-0.000590,0.192416,0.267406,0.330750,0.387910,0.440128,0.290230,-0.000062,1
0.004430,-0.000685,0.182869,0.242733,0.299121,0.352433,0.402594,0.330371,-0.000011,1
0.004495,-0.000812,0.170047,0.217428,0.266153,0.314693,0.362029,0.368470,-0.000178,1
0.004027,-0.000946,0.153498,0.190908,0.232099,0.275383,0.319344,0.382989,-0.000338,1
0.003774,-0.001067,0.133415,0.162470,0.196319,0.233889,0.273871,0.384792,-0.000064,2
-0.006443,-0.001042,0.120292,0.144180,0.172878,0.205919,0.242368,0.378539,0.000349,2
-0.003486,-0.000783,0.107414,0.127468,0.152136,0.181424,0.214793,0.373203,0.000224,2
-0.000457,-0.000858,0.104916,0.124478,0.148645,0.177484,0.210509,0.366298,0.001531,2
-0.041371,-0.000326,0.139390,0.165620,0.196185,0.230409,0.267306,0.356001,-0.009816,0
-0.011589,0.000349,0.121298,0.142678,0.168379,0.198239,0.231659,0.350824,0.000745,2
0.010319,0.000380,0.107539,0.125691,0.147972,0.174570,0.205225,0.346055,0.000699,2
0.031495,-0.000135,0.092592,0.107762,0.126790,0.150164,0.177994,0.341434,0.001396,2
0.007879,-0.000762,0.100599,0.118885,0.141633,0.169058,0.200839,0.333855,0.000734,2
-0.033502,-0.000308,0.132929,0.157869,0.187245,0.220509,0.256739,0.323499,-0.003988,0
-0.006308,0.000159,0.116317,0.136888,0.161812,0.191018,0.223975,0.319078,0.000839,2
0.013430,0.000095,0.103711,0.121370,0.143183,0.169396,0.199802,0.314972,0.000819,2
0.030371,-0.000447,0.090929,0.106138,0.125288,0.148886,0.177034,0.310525,0.003481,2
-0.003331,-0.000759,0.107495,0.127527,0.152165,0.181415,0.214744,0.303538,0.004865,2
-0.024873,-0.000148,0.127310,0.150817,0.178779,0.210801,0.246071,0.296533,-0.000315,0
-0.003993,0.000159,0.114795,0.135014,0.159571,0.188435,0.221110,0.292953,0.000957,2
0.012350,0.000078,0.104198,0.122006,0.143988,0.170378,0.200947,0.293030,0.001988,5
0.022380,-0.000255,0.096323,0.112656,0.133063,0.157937,0.187234,0.298086,0.001923,5
0.029051,-0.000822,0.088869,0.104118,0.123412,0.147280,0.175819,0.298838,0.002658,2
0.029470,-0.001407,0.084364,0.099324,0.118439,0.142306,0.171063,0.294760,0.002593,2
0.036979,-0.002032,0.076301,0.089967,0.107691,0.130235,0.157939,0.290911,-0.000046,0
0.056172,-0.003039,0.061461,0.072213,0.086496,0.105332,0.129547,0.287295,0.001125,2
0.073773,-0.004500,0.045590,0.053502,0.064309,0.079187,0.099457,0.283500,0.001056,2
0.074799,-0.006082,0.033400,0.039728,0.048738,0.061845,0.080906,0.279471,0.005295,2
0.018930,-0.006967,0.039555,0.051416,0.069625,0.096408,0.134282,0.271755,0.006956,2
-0.065360,-0.006317,0.107683,0.167976,0.602820,0.516200,0.407045,0.260987,-0.000695,0
-0.045532,-0.005232,0.105627,0.168420,0.571675,0.487980,0.386062,0.255707,0.000001,0
-0.024705,-0.004572,0.102529,0.165976,0.544090,0.463958,0.369984,0.250586,0.001118,2
-0.009182,-0.004204,0.111831,0.197649,0.497293,0.418808,0.328937,0.245362,0.001159,2
-0.000403,-0.004128,0.127734,0.259009,0.452878,0.376500,0.291499,0.240731,0.002123,0
-0.001476,-0.004098,0.130896,0.496246,0.428600,0.356558,0.279673,0.236366,-0.000003,0
-0.001536,-0.004072,0.131625,0.472315,0.407381,0.339734,0.270167,0.233340,-0.000049,1
-0.001563,-0.004044,0.132313,0.448610,0.386416,0.323011,0.259886,0.231991,-0.000094,1
-0.001594,-0.004021,0.132901,0.424999,0.365589,0.306301,0.248960,0.231001,-0.000154,1
-0.001886,-0.003996,0.134178,0.400443,0.343914,0.288718,0.236761,0.241804,-0.000284,1
-0.002960,-0.003960,0.142326,0.372140,0.318873,0.268131,0.221696,0.273209,-0.000639,1
-0.003846,-0.003900,0.392903,0.340503,0.291084,0.245302,0.204610,0.312601,-0.000692,1
-0.003658,-0.003818,0.355090,0.306566,0.261535,0.221051,0.186075,0.354525,-0.000582,1
-0.003524,-0.003738,0.313256,0.268904,0.228858,0.194026,0.164780,0.372734,-0.000741,1
0.001153,-0.003720,0.285446,0.243846,0.207249,0.176104,0.150405,0.383261,-0.001770,4
-0.003539,-0.003719,0.281833,0.237293,0.201592,0.171383,0.146565,0.377660,-0.001028,4
-0.003899,-0.003610,0.295367,0.238144,0.200391,0.170238,0.145500,0.372066,-0.003470,4
-0.002613,-0.003693,0.338741,0.254083,0.204524,0.172111,0.147123,0.366717,-0.000220,0
-0.029300,-0.003271,0.285527,0.214020,0.172203,0.144976,0.124800,0.361994,-0.000754,0
-0.046924,-0.002246,0.260975,0.189643,0.149830,0.124618,0.107237,0.356929,-0.001298,4
-0.061096,-0.000842,0.246175,0.169952,0.130529,0.106611,0.090685,0.351713,-0.001473,4
-0.059580,0.000782,0.335703,0.187049,0.130330,0.100592,0.082415,0.345730,-0.004537,4
0.002508,0.001586,0.269665,0.584720,1.000000,0.315958,0.169677,0.334864,0.004757,0
0.008386,0.001468,0.215532,0.379339,1.000000,0.525520,0.216702,0.330660,-0.000601,1
0.008350,0.001241,0.211388,0.372208,1.000000,0.538485,0.222291,0.328723,-0.000729,1
0.008318,0.001019,0.207305,0.365164,1.000000,0.551255,0.227785,0.327139,-0.000617,1
0.008592,0.000798,0.202302,0.355176,1.000000,0.572830,0.234727,0.332720,-0.000424,1
0.005785,0.000565,0.206859,0.376422,1.000000,0.512525,0.227219,0.353041,0.000227,5
-0.001409,0.000529,0.233244,0.477192,1.000000,0.387865,0.199515,0.376030,-0.000631,1
-0.001538,0.000564,0.234573,0.481127,1.000000,0.384736,0.198333,0.401114,-0.000242,1
-0.001082,0.000605,0.233515,0.474732,1.000000,0.389126,0.199059,0.426729,0.000061,1
-0.000933,0.000639,0.233632,0.473616,1.000000,0.389727,0.198857,0.452559,0.000028,1
-0.001011,0.000673,0.234712,0.476517,1.000000,0.387258,0.197861,0.478190,-0.000072,1
-0.000778,0.000708,0.234495,0.473975,1.000000,0.388931,0.197920,0.503610,0.000171,1
-0.000695,0.000735,0.234738,0.473723,1.000000,0.388925,0.197630,0.509333,0.000000,1
-0.000761,0.000764,0.235641,0.476136,1.000000,0.386837,0.196795,0.524038,0.000015,1
-0.000655,0.000793,0.235837,0.475583,1.000000,0.387029,0.196530,0.538362,0.000052,1
-0.000445,0.000818,0.235483,0.473015,1.000000,0.388860,0.196733,0.552857,0.000121,1
-0.000191,0.000834,0.234773,0.469388,1.000000,0.391672,0.197262,0.567200,0.000123,1
0.000098,0.000840,0.233688,0.464771,1.000000,0.395512,0.198158,0.581505,0.000163,1
0.000332,0.000833,0.232576,0.460632,1.000000,0.399162,0.199134,0.596048,0.000097,1
0.000758,0.000813,0.230401,0.452921,1.000000,0.406342,0.201112,0.610638,0.000220,1
0.000968,0.000776,0.228769,0.448079,1.000000,0.411169,0.202691,0.626157,0.000099,0
0.001061,0.000729,0.227402,0.444692,1.000000,0.414697,0.204067,0.616871,0.000025,0
0.001072,0.000680,0.226328,0.442511,1.000000,0.417039,0.205178,0.606152,0.000002,0
0.001059,0.000632,0.225353,0.440706,1.000000,0.419000,0.206195,0.596667,-0.000017,0
0.001086,0.000585,0.224242,0.438327,1.000000,0.421553,0.207342,0.588100,0.000019,0
0.001083,0.000537,0.223246,0.436404,1.000000,0.423631,0.208376,0.581057,0.000017,0
0.001102,0.000490,0.222181,0.434177,1.000000,0.426033,0.209480,0.574771,0.000035,0
0.001121,0.000443,0.221106,0.431943,1.000000,0.428448,0.210594,0.569543,0.000013,0
0.009681,0.000312,0.190007,0.329355,1.000000,0.639380,0.252964,0.564805,0.003152,4
0.015386,-0.000238,0.165628,0.270795,1.000000,0.825125,0.305032,0.560619,0.000538,0
0.015345,-0.000879,0.154826,0.253232,1.000000,0.795325,0.323824,0.556971,0.000061,0
0.005788,-0.001364,0.169080,0.307665,1.000000,0.617380,0.273687,0.553414,-0.002408,0
0.005642,-0.001613,0.164593,0.300098,0.986350,0.618840,0.278870,0.550081,-0.000009,0
0.005746,-0.001847,0.159730,0.290814,0.939065,0.600780,0.285084,0.546743,0.000038,0
0.005773,-0.002083,0.155053,0.282200,0.890570,0.574005,0.290898,0.543186,0.000026,0
0.005760,-0.002317,0.150490,0.273942,0.841720,0.543475,0.296472,0.539376,0.000023,0
0.005806,-0.002551,0.145804,0.265245,0.794140,0.512580,0.302374,0.536519,0.000009,1
0.005812,-0.002785,0.141218,0.256882,0.746170,0.481597,0.308039,0.533314,0.000007,1
0.005799,-0.003017,0.136697,0.248703,0.698170,0.450663,0.313234,0.532576,-0.000007,0
0.005843,-0.003249,0.132055,0.240113,0.651205,0.420209,0.305843,0.526400,0.000005,0
0.005859,-0.003480,0.127517,0.245789,0.604420,0.389975,0.288758,0.519752,-0.000005,0
0.005889,-0.003708,0.123002,1.000000,0.558350,0.360174,0.267326,0.513295,0.000025,0
